country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
IS,99,1640995200000,29000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MU,100,1640995200000,27000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CR,101,1640995200000,26000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CN,102,1640995200000,25000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GH,103,1640995200000,25000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
KW,104,1640995200000,21000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BH,105,1640995200000,20000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
NP,106,1640995200000,20000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AO,107,1640995200000,19000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
OM,108,1640995200000,18000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PA,109,1640995200000,18000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LY,110,1640995200000,16000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
UY,111,1640995200000,16000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BN,112,1640995200000,15000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
NA,113,1640995200000,15000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PY,114,1640995200000,15000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AD,115,1640995200000,14000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BO,116,1640995200000,14000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ET,117,1640995200000,13000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MC,118,1640995200000,13000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PS,119,1640995200000,13000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GT,120,1640995200000,12000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GI,121,1640995200000,11000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LA,122,1640995200000,10000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SN,123,1640995200000,10000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AF,124,1640995200000,10000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MO,125,1640995200000,10000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
UG,126,1640995200000,10000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SD,127,1640995200000,9000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MM,128,1640995200000,9000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CD,129,1640995200000,9000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GN,130,1640995200000,9000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
TG,131,1640995200000,9000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
NI,132,1640995200000,8000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CI,133,1640995200000,8000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
XK,134,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SM,135,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
JM,136,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ML,137,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
YE,138,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SV,139,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MG,140,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PR,141,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ZM,142,1640995200000,7000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CF,143,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MZ,144,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ZW,145,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LC,146,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BS,147,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CM,148,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BB,149,1640995200000,6000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
HN,150,1640995200000,5000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
IM,151,1640995200000,5000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BW,152,1640995200000,5000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BJ,153,1640995200000,5000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
TT,154,1640995200000,4000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
HT,155,1640995200000,4000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
RW,156,1640995200000,4000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
JE,157,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PG,158,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LI,159,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AX,160,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SO,161,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SR,162,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CG,163,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GQ,164,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GU,165,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CV,166,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GA,167,1640995200000,3000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BF,168,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
CW,169,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MR,170,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SS,171,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GP,172,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AW,173,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BZ,174,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
RE,175,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MQ,176,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GF,177,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
DJ,178,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
TL,179,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GY,180,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GG,181,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
NE,182,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
FO,183,1640995200000,2000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
KY,184,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ER,185,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
ST,186,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LS,187,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
TD,188,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SL,189,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
KP,190,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
NC,191,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
KN,192,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MP,193,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BL,194,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
VC,195,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MW,196,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
LR,197,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
AG,198,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
VG,199,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SX,200,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GL,201,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
PF,202,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BI,203,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GM,204,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
MF,205,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GD,206,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
VI,207,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
FJ,208,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BM,209,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
SZ,210,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
TC,211,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
GW,212,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
BT,213,1640995200000,1000,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
