country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
UA,1,1704067200000,105234000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
DE,2,1704067200000,23332000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
US,3,1704067200000,13851000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PL,4,1704067200000,12624000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NL,5,1704067200000,11889000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
FR,6,1704067200000,10294000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IL,7,1704067200000,7112000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KG,8,1704067200000,7021000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MD,9,1704067200000,6115000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AM,10,1704067200000,6045000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GB,11,1704067200000,5700000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IE,12,1704067200000,5042000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LV,13,1704067200000,4800000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CZ,14,1704067200000,4490000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IT,15,1704067200000,4487000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GE,16,1704067200000,4260000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
EE,17,1704067200000,3252000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LT,18,1704067200000,3241000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CA,19,1704067200000,3238000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ES,20,1704067200000,2975000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
FI,21,1704067200000,2727000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SE,22,1704067200000,2426000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
RS,23,1704067200000,2325000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SG,24,1704067200000,2307000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BG,25,1704067200000,2238000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AT,26,1704067200000,2165000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CH,27,1704067200000,1795000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TH,28,1704067200000,1620000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NO,29,1704067200000,1424000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GR,30,1704067200000,1291000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SK,31,1704067200000,1278000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
RO,32,1704067200000,1271000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BE,33,1704067200000,1249000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
HU,34,1704067200000,1081000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KR,35,1704067200000,943000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
JP,36,1704067200000,920000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
DK,37,1704067200000,911000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CY,38,1704067200000,904000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PT,39,1704067200000,832000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AU,40,1704067200000,722000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ME,41,1704067200000,674000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IN,42,1704067200000,616000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
HR,43,1704067200000,550000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ID,44,1704067200000,545000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
--,45,1704067200000,529000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
HK,46,1704067200000,484000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BR,47,1704067200000,373000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AR,48,1704067200000,370000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NZ,49,1704067200000,342000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SI,50,1704067200000,337000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MX,51,1704067200000,316000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TW,52,1704067200000,293000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LU,53,1704067200000,238000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MN,54,1704067200000,204000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LK,55,1704067200000,190000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PH,56,1704067200000,171000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BA,57,1704067200000,168000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MY,58,1704067200000,158000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
DZ,59,1704067200000,157000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ZA,60,1704067200000,121000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MA,61,1704067200000,102000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IS,62,1704067200000,96000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CO,63,1704067200000,94000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CL,64,1704067200000,94000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AL,65,1704067200000,77000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SC,66,1704067200000,73000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MV,67,1704067200000,73000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TN,68,1704067200000,72000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PE,69,1704067200000,70000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MK,70,1704067200000,62000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
QA,71,1704067200000,60000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MT,72,1704067200000,56000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
UY,73,1704067200000,56000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
EC,74,1704067200000,55000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
DO,75,1704067200000,48000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KH,76,1704067200000,46000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
JO,77,1704067200000,44000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PA,78,1704067200000,42000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NG,79,1704067200000,36000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MU,80,1704067200000,34000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LB,81,1704067200000,33000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CR,82,1704067200000,30000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KE,83,1704067200000,27000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
IM,84,1704067200000,26000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GH,85,1704067200000,26000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BT,86,1704067200000,23000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GL,87,1704067200000,22000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BO,88,1704067200000,22000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PY,89,1704067200000,21000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BZ,90,1704067200000,19000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MC,91,1704067200000,18000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NP,92,1704067200000,18000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TZ,93,1704067200000,16000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AD,94,1704067200000,16000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ML,95,1704067200000,14000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LY,96,1704067200000,14000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AO,97,1704067200000,12000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PR,98,1704067200000,12000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GT,99,1704067200000,11000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GI,100,1704067200000,10000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BN,101,1704067200000,10000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
RE,102,1704067200000,9000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BS,103,1704067200000,9000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NA,104,1704067200000,7000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CD,105,1704067200000,7000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
UG,106,1704067200000,7000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CM,107,1704067200000,7000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GA,108,1704067200000,6000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
JM,109,1704067200000,6000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CI,110,1704067200000,6000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SN,111,1704067200000,6000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MZ,112,1704067200000,5000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LI,113,1704067200000,5000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
XK,114,1704067200000,5000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CF,115,1704067200000,5000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TG,116,1704067200000,5000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ZW,117,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
YT,118,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TT,119,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GN,120,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MG,121,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CG,122,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SV,123,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
ZM,124,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CV,125,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AX,126,1704067200000,4000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BJ,127,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MR,128,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
MQ,129,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SR,130,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
VG,131,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
RW,132,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BF,133,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KY,134,1704067200000,3000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
LC,135,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GG,136,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BB,137,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GP,138,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SO,139,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
FO,140,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
JE,141,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GY,142,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GQ,143,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
AW,144,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SS,145,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BW,146,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
CW,147,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GW,148,1704067200000,2000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SX,149,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TD,150,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GM,151,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TL,152,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
PF,153,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
KN,154,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
SL,155,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BM,156,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
NE,157,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
DM,158,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
TC,159,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
BQ,160,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
GU,161,1704067200000,1000,2024-01-01T00:00:00.000Z,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
