country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
ME,54,1735689600000,18000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
TW,55,1735689600000,16000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
TN,56,1735689600000,15000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
LU,57,1735689600000,15000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AL,58,1735689600000,13000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MY,59,1735689600000,12000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AM,60,1735689600000,12000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
DO,61,1735689600000,10000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
IS,62,1735689600000,10000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SV,63,1735689600000,9000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GT,64,1735689600000,9000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MT,65,1735689600000,8000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
NG,66,1735689600000,8000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CO,67,1735689600000,8000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MK,68,1735689600000,7000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
KG,69,1735689600000,7000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CL,70,1735689600000,6000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
LK,71,1735689600000,6000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BA,72,1735689600000,5000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
NZ,73,1735689600000,5000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
PE,74,1735689600000,5000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SN,75,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
XK,76,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
KE,77,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
EC,78,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
QA,79,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AO,80,1735689600000,4000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
PA,81,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
LB,82,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
LY,83,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SC,84,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
NP,85,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AD,86,1735689600000,3000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CI,87,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
LI,88,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
JM,89,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MV,90,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
TT,91,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
UY,92,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
PY,93,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MU,94,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
TZ,95,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CR,96,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MN,97,1735689600000,2000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CW,98,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
TG,99,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
FJ,100,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GI,101,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CD,102,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AX,103,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SS,104,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
FO,105,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CM,106,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MW,107,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
IM,108,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CG,109,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
NA,110,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MR,111,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
KY,112,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BO,113,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SO,114,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MC,115,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BZ,116,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
PR,117,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
UG,118,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GH,119,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MZ,120,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
RE,121,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
RW,122,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
CV,123,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GA,124,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SM,125,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
ZM,126,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MG,127,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BN,128,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GP,129,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
MQ,130,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
ML,131,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BW,132,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GQ,133,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
SR,134,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BB,135,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
JE,136,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
HT,137,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BF,138,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BJ,139,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
AG,140,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
GY,141,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
ZW,142,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
BS,143,1735689600000,1000,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,2025-02-01T00:00:00.000Z
