country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
UA,1,1483228800000,38566000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
US,2,1483228800000,1757000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PL,3,1483228800000,896000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
RU,4,1483228800000,875000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
FR,5,1483228800000,700000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
DE,6,1483228800000,471000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
CN,7,1483228800000,310000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IT,8,1483228800000,162000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
CA,9,1483228800000,153000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GB,10,1483228800000,139000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
--,11,1483228800000,120000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
CZ,12,1483228800000,103000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
RO,13,1483228800000,100000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
ES,14,1483228800000,95000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BY,15,1483228800000,75000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
FI,16,1483228800000,67000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
NL,17,1483228800000,66000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
SK,18,1483228800000,58000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IL,19,1483228800000,51000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
JP,20,1483228800000,43000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IN,21,1483228800000,43000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TH,22,1483228800000,41000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PT,23,1483228800000,38000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AT,24,1483228800000,35000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
SE,25,1483228800000,34000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BG,26,1483228800000,33000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KZ,27,1483228800000,27000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
MD,28,1483228800000,26000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AU,29,1483228800000,26000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KR,30,1483228800000,24000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TR,31,1483228800000,23000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BR,32,1483228800000,23000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
HU,33,1483228800000,22000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
CH,34,1483228800000,21000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
EE,35,1483228800000,21000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
ID,36,1483228800000,19000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
LV,37,1483228800000,19000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
BE,38,1483228800000,17000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
LT,39,1483228800000,16000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IE,40,1483228800000,15000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
EG,41,1483228800000,14000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
DK,42,1483228800000,14000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
RS,43,1483228800000,14000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GR,44,1483228800000,14000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
GE,45,1483228800000,10000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
NO,46,1483228800000,10000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
TW,47,1483228800000,10000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AE,48,1483228800000,9000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
VN,49,1483228800000,9000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
MX,50,1483228800000,7000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AZ,51,1483228800000,7000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
HK,52,1483228800000,7000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AM,53,1483228800000,7000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
HR,54,1483228800000,6000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IR,55,1483228800000,6000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AR,56,1483228800000,6000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KG,57,1483228800000,5000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
SI,58,1483228800000,5000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AO,59,1483228800000,5000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
ME,60,1483228800000,5000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
UZ,61,1483228800000,4000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
MA,62,1483228800000,4000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
MK,63,1483228800000,4000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PK,64,1483228800000,4000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
PA,65,1483228800000,4000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
