country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
AE,44,1514764800000,1391000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GR,45,1514764800000,1282000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SE,46,1514764800000,1266000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
FI,47,1514764800000,1199000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MA,48,1514764800000,1198000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SA,49,1514764800000,1166000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PT,50,1514764800000,1127000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TM,51,1514764800000,1101000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
HU,52,1514764800000,1074000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MX,53,1514764800000,1047000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AT,54,1514764800000,1036000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BD,55,1514764800000,988000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BE,56,1514764800000,986000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ZA,57,1514764800000,975000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SG,58,1514764800000,939000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
VN,59,1514764800000,926000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CH,60,1514764800000,791000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LK,61,1514764800000,778000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TN,62,1514764800000,763000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CL,63,1514764800000,701000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SK,64,1514764800000,683000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
HR,65,1514764800000,654000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NO,66,1514764800000,640000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BA,67,1514764800000,566000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
IE,68,1514764800000,463000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AL,69,1514764800000,442000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CO,70,1514764800000,430000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
HK,71,1514764800000,427000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
VE,72,1514764800000,423000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MK,73,1514764800000,418000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
DK,74,1514764800000,414000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CY,75,1514764800000,382000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MN,76,1514764800000,378000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NP,77,1514764800000,337000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TW,78,1514764800000,332000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TR,79,1514764800000,330000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
QA,80,1514764800000,324000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
IR,81,1514764800000,304000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SI,82,1514764800000,304000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NZ,83,1514764800000,261000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SY,84,1514764800000,252000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
DO,85,1514764800000,247000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LB,86,1514764800000,236000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KW,87,1514764800000,236000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
JO,88,1514764800000,234000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KH,89,1514764800000,218000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PE,90,1514764800000,202000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KE,91,1514764800000,198000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MU,92,1514764800000,193000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
OM,93,1514764800000,178000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ME,94,1514764800000,177000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CI,95,1514764800000,176000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
IQ,96,1514764800000,174000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
JM,97,1514764800000,146000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
EC,98,1514764800000,127000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LU,99,1514764800000,126000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TT,100,1514764800000,125000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NG,101,1514764800000,123000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BN,102,1514764800000,123000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MT,103,1514764800000,121000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MM,104,1514764800000,113000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SN,105,1514764800000,112000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
UY,106,1514764800000,108000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BH,107,1514764800000,106000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AO,108,1514764800000,102000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GH,109,1514764800000,99000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PS,110,1514764800000,95000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TZ,111,1514764800000,90000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CM,112,1514764800000,85000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MV,113,1514764800000,84000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NA,114,1514764800000,81000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CR,115,1514764800000,76000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MZ,116,1514764800000,71000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SD,117,1514764800000,59000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MG,118,1514764800000,59000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GT,119,1514764800000,59000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LY,120,1514764800000,59000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BO,121,1514764800000,58000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
IS,122,1514764800000,57000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SR,123,1514764800000,54000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ET,124,1514764800000,54000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
RE,125,1514764800000,53000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PY,126,1514764800000,52000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MQ,127,1514764800000,52000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GA,128,1514764800000,50000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AF,129,1514764800000,45000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
HN,130,1514764800000,44000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PA,131,1514764800000,44000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
XK,132,1514764800000,44000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BB,133,1514764800000,40000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GY,134,1514764800000,39000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ZW,135,1514764800000,37000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BJ,136,1514764800000,36000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BW,137,1514764800000,35000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ZM,138,1514764800000,35000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
HT,139,1514764800000,33000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AD,140,1514764800000,33000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
UG,141,1514764800000,32000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MR,142,1514764800000,30000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SC,143,1514764800000,27000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TG,144,1514764800000,27000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MO,145,1514764800000,27000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LC,146,1514764800000,27000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PR,147,1514764800000,26000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SV,148,1514764800000,26000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LA,149,1514764800000,25000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NI,150,1514764800000,24000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ML,151,1514764800000,24000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CW,152,1514764800000,23000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NC,153,1514764800000,23000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MW,154,1514764800000,23000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
YE,155,1514764800000,23000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
RW,156,1514764800000,21000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GD,157,1514764800000,21000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BZ,158,1514764800000,21000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GF,159,1514764800000,20000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BF,160,1514764800000,17000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PF,161,1514764800000,17000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CD,162,1514764800000,16000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GQ,163,1514764800000,16000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GP,164,1514764800000,16000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BS,165,1514764800000,16000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SO,166,1514764800000,14000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GN,167,1514764800000,14000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
FJ,168,1514764800000,14000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SZ,169,1514764800000,14000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KN,170,1514764800000,13000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CU,171,1514764800000,12000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
YT,172,1514764800000,12000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MC,173,1514764800000,12000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
NE,174,1514764800000,11000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GI,175,1514764800000,11000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CG,176,1514764800000,11000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LR,177,1514764800000,11000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CV,178,1514764800000,10000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
VC,179,1514764800000,10000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AG,180,1514764800000,10000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
PG,181,1514764800000,10000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BM,182,1514764800000,9000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BT,183,1514764800000,8000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GM,184,1514764800000,7000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GG,185,1514764800000,7000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KY,186,1514764800000,7000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AW,187,1514764800000,7000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BI,188,1514764800000,5000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
VU,189,1514764800000,5000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SX,190,1514764800000,5000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GU,191,1514764800000,5000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
IM,192,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
DM,193,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
ST,194,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
JE,195,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SM,196,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
GL,197,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
MP,198,1514764800000,4000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SL,199,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
FO,200,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KM,201,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BL,202,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LI,203,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
DJ,204,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TL,205,1514764800000,3000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
SS,206,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
LS,207,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TC,208,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
BQ,209,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
CF,210,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
KP,211,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
AX,212,1514764800000,2000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
TO,213,1514764800000,1000,2018-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z,2018-02-01T00:00:00.000Z
