country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
BN,126,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
CG,127,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
CV,128,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
GP,129,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MR,130,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
GN,131,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
ML,132,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
CW,133,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
SR,134,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MG,135,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
BW,136,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
TG,137,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
BT,138,1743465600000,1000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
