country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
RU,1,1451606400000,728913000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
UA,2,1451606400000,146175000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
BY,3,1451606400000,43258000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
KZ,4,1451606400000,37503000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
DE,5,1451606400000,15976000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
US,6,1451606400000,12414000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
LV,7,1451606400000,6432000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
MD,8,1451606400000,5926000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
AZ,9,1451606400000,5634000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
UZ,10,1451606400000,5380000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
IL,11,1451606400000,5322000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
KG,12,1451606400000,4926000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
AM,13,1451606400000,4516000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CA,14,1451606400000,4386000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
FR,15,1451606400000,3891000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
EE,16,1451606400000,3377000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
GB,17,1451606400000,3093000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
GE,18,1451606400000,2878000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
NL,19,1451606400000,2836000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
PL,20,1451606400000,2436000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
LT,21,1451606400000,2102000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CZ,22,1451606400000,1886000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
BG,23,1451606400000,1650000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
TJ,24,1451606400000,1639000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
IT,25,1451606400000,1636000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CN,26,1451606400000,1631000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
TR,27,1451606400000,1270000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
ES,28,1451606400000,1253000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
FI,29,1451606400000,1154000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
SE,30,1451606400000,1152000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
