country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
UA,1,1577836800000,52062000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
US,2,1577836800000,2462000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
RU,3,1577836800000,1195000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
PL,4,1577836800000,895000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
DE,5,1577836800000,804000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
FR,6,1577836800000,609000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
NL,7,1577836800000,398000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
CZ,8,1577836800000,260000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
GB,9,1577836800000,245000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
HK,10,1577836800000,230000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
IT,11,1577836800000,213000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
CA,12,1577836800000,183000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
ES,13,1577836800000,132000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
--,14,1577836800000,114000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
SG,15,1577836800000,108000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
SK,16,1577836800000,87000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
BY,17,1577836800000,71000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
IN,18,1577836800000,64000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
EG,19,1577836800000,60000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
AT,20,1577836800000,58000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
SE,21,1577836800000,57000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
IL,22,1577836800000,57000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
HU,23,1577836800000,47000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
RO,24,1577836800000,45000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
JP,25,1577836800000,39000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
PT,26,1577836800000,38000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
KR,27,1577836800000,36000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
BG,28,1577836800000,34000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
DK,29,1577836800000,31000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
FI,30,1577836800000,30000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
BE,31,1577836800000,29000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
CH,32,1577836800000,29000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
KZ,33,1577836800000,28000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
BR,34,1577836800000,27000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
LT,35,1577836800000,26000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
IE,36,1577836800000,24000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
LV,37,1577836800000,24000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
MD,38,1577836800000,23000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
EE,39,1577836800000,23000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
TH,40,1577836800000,22000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
AU,41,1577836800000,22000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
VN,42,1577836800000,21000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
GR,43,1577836800000,20000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
ID,44,1577836800000,19000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
LA,45,1577836800000,18000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
NO,46,1577836800000,17000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
RS,47,1577836800000,16000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
TR,48,1577836800000,15000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
GE,49,1577836800000,15000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
AE,50,1577836800000,14000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
TW,51,1577836800000,12000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
AR,52,1577836800000,11000,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,2020-02-01T00:00:00.000Z
