country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
AR,58,1672531200000,324000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LU,59,1672531200000,314000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TW,60,1672531200000,312000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
IR,61,1672531200000,279000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PH,62,1672531200000,270000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
HR,63,1672531200000,266000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MN,64,1672531200000,244000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LK,65,1672531200000,244000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
HK,66,1672531200000,235000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SI,67,1672531200000,198000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MY,68,1672531200000,190000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SA,69,1672531200000,159000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SC,70,1672531200000,147000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BD,71,1672531200000,143000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
ZA,72,1672531200000,127000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NZ,73,1672531200000,114000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
IQ,74,1672531200000,109000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BA,75,1672531200000,96000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MA,76,1672531200000,92000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
DZ,77,1672531200000,89000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CO,78,1672531200000,83000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MV,79,1672531200000,81000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CL,80,1672531200000,80000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
QA,81,1672531200000,73000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
JO,82,1672531200000,72000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MK,83,1672531200000,70000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
IS,84,1672531200000,66000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MT,85,1672531200000,66000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
EC,86,1672531200000,60000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PE,87,1672531200000,57000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
DO,88,1672531200000,56000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PK,89,1672531200000,54000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KH,90,1672531200000,52000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
VE,91,1672531200000,52000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AL,92,1672531200000,49000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LB,93,1672531200000,39000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
UY,94,1672531200000,39000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TN,95,1672531200000,37000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CR,96,1672531200000,36000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NG,97,1672531200000,32000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PA,98,1672531200000,32000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MU,99,1672531200000,30000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BH,100,1672531200000,28000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KE,101,1672531200000,27000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CU,102,1672531200000,26000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SY,103,1672531200000,26000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BO,104,1672531200000,24000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LY,105,1672531200000,24000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NP,106,1672531200000,23000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
OM,107,1672531200000,22000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KW,108,1672531200000,21000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MC,109,1672531200000,18000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GT,110,1672531200000,17000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AD,111,1672531200000,17000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PS,112,1672531200000,17000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TZ,113,1672531200000,17000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AO,114,1672531200000,16000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
HN,115,1672531200000,14000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PY,116,1672531200000,14000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
ML,117,1672531200000,14000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NI,118,1672531200000,13000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LA,119,1672531200000,13000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GH,120,1672531200000,12000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
ET,121,1672531200000,12000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MM,122,1672531200000,12000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CN,123,1672531200000,11000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
YE,124,1672531200000,10000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SN,125,1672531200000,9000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BN,126,1672531200000,9000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AF,127,1672531200000,9000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SD,128,1672531200000,9000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SV,129,1672531200000,9000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GN,130,1672531200000,8000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
UG,131,1672531200000,8000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CD,132,1672531200000,8000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CM,133,1672531200000,8000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PR,134,1672531200000,8000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
JM,135,1672531200000,7000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CF,136,1672531200000,7000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NA,137,1672531200000,7000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
XK,138,1672531200000,7000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GI,139,1672531200000,6000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TG,140,1672531200000,6000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
ZW,141,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SS,142,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
IM,143,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MZ,144,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GA,145,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CI,146,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MG,147,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TT,148,1672531200000,5000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BF,149,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SM,150,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CG,151,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BS,152,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
VG,153,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MO,154,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LI,155,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
ZM,156,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AX,157,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CV,158,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SR,159,1672531200000,4000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BW,160,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AG,161,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BJ,162,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MR,163,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SO,164,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GY,165,1672531200000,3000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GU,166,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
FO,167,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GW,168,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BB,169,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
AW,170,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GP,171,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
CW,172,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BZ,173,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
RW,174,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GQ,175,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
RE,176,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PG,177,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
DM,178,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LC,179,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
HT,180,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
JE,181,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GG,182,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
DJ,183,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GM,184,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KY,185,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MQ,186,1672531200000,2000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
FJ,187,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MF,188,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BL,189,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LS,190,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KN,191,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GD,192,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GF,193,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
VC,194,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
LR,195,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
VI,196,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SZ,197,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NE,198,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MW,199,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BM,200,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
GL,201,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TD,202,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SL,203,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
SX,204,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BI,205,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
NC,206,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
YT,207,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PW,208,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
PF,209,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
MP,210,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
KP,211,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
BQ,212,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
TF,213,1672531200000,1000,2023-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
