country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
UA,1,1546300800000,47520000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
US,2,1546300800000,1641000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
FR,3,1546300800000,903000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
RU,4,1546300800000,888000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
DE,5,1546300800000,822000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PL,6,1546300800000,814000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NL,7,1546300800000,744000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CN,8,1546300800000,620000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
--,9,1546300800000,342000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GB,10,1546300800000,251000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IT,11,1546300800000,223000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CA,12,1546300800000,182000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CZ,13,1546300800000,171000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ES,14,1546300800000,128000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BY,15,1546300800000,99000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SK,16,1546300800000,79000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
HU,17,1546300800000,65000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
JP,18,1546300800000,63000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IL,19,1546300800000,61000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AT,20,1546300800000,49000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LT,21,1546300800000,46000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
RO,22,1546300800000,45000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SE,23,1546300800000,41000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CH,24,1546300800000,39000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BG,25,1546300800000,38000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IN,26,1546300800000,38000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PT,27,1546300800000,38000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
DK,28,1546300800000,38000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KR,29,1546300800000,32000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NO,30,1546300800000,31000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BE,31,1546300800000,31000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KZ,32,1546300800000,30000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BR,33,1546300800000,24000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AU,34,1546300800000,24000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LV,35,1546300800000,23000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MD,36,1546300800000,23000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
EG,37,1546300800000,23000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IE,38,1546300800000,22000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
FI,39,1546300800000,21000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
EE,40,1546300800000,21000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
RS,41,1546300800000,20000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AE,42,1546300800000,19000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GR,43,1546300800000,19000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ID,44,1546300800000,17000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SG,45,1546300800000,17000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TH,46,1546300800000,15000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
VN,47,1546300800000,14000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GE,48,1546300800000,12000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MX,49,1546300800000,12000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LU,50,1546300800000,12000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KH,51,1546300800000,11000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
HR,52,1546300800000,9000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
UZ,53,1546300800000,9000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AZ,54,1546300800000,8000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IR,55,1546300800000,7000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KG,56,1546300800000,7000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
HK,57,1546300800000,7000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AR,58,1546300800000,7000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CY,59,1546300800000,7000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AM,60,1546300800000,6000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MY,61,1546300800000,6000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TW,62,1546300800000,6000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PH,63,1546300800000,5000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SI,64,1546300800000,5000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MK,65,1546300800000,5000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LK,66,1546300800000,4000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ZA,67,1546300800000,4000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SA,68,1546300800000,4000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ME,69,1546300800000,4000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BD,70,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PK,71,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MA,72,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KE,73,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NZ,74,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MT,75,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BA,76,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NG,77,1546300800000,3000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CL,78,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
JO,79,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TJ,80,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
DO,81,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
QA,82,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IS,83,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TN,84,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CO,85,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
DZ,86,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PE,87,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SN,88,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LB,89,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ET,90,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TM,91,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AL,92,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
IQ,93,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
EC,94,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
KW,95,1546300800000,2000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
JM,96,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MO,97,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
HT,98,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BW,99,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MM,100,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SY,101,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
HN,102,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SC,103,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GI,104,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LR,105,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PS,106,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LA,107,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BZ,108,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MZ,109,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SD,110,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
RE,111,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LI,112,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
YE,113,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
LY,114,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
RW,115,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TZ,116,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PA,117,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CI,118,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
OM,119,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BH,120,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
MU,121,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CR,122,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
UY,123,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PR,124,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BO,125,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
PY,126,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CM,127,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
UG,128,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CD,129,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GA,130,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AF,131,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
TR,132,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SO,133,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
ZM,134,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
VE,135,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
SV,136,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
CU,137,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
AD,138,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BF,139,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
GQ,140,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NI,141,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BJ,142,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
BS,143,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NP,144,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
NA,145,1546300800000,1000,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,2019-02-01T00:00:00.000Z
