country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
UA,1,1451606400000,32270000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
US,2,1451606400000,1501000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
RU,3,1451606400000,750000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CN,4,1451606400000,747000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
FR,5,1451606400000,629000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
PL,6,1451606400000,411000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
LV,7,1451606400000,348000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
DE,8,1451606400000,338000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CA,9,1451606400000,298000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
NL,10,1451606400000,163000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
IT,11,1451606400000,158000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
GB,12,1451606400000,101000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
CZ,13,1451606400000,94000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
ES,14,1451606400000,89000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
BY,15,1451606400000,73000,2016-01-01T00:00:00.000Z,2016-01-01T00:00:00.000Z,2016-02-01T00:00:00.000Z
